source_id,designation,ra,dec,Glong,Glat,ecl_lon,ecl_lat,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,pm,random_index,solution_id,dist_bw_hpm_bgs,ra_bgs,era_bgs,dec_bgs,edec_bgs,source_id bgs,plx_bgs,eplx_bgs,pm_bgs,pmra_bgs,epmra_bgs,pmdec_bgs,epmdec_bgs,RUWE_bgs,g_mag_HPMS,bp_mag_HPMS,rp_mag_HPMS,bp_rp_HPMS,bp_g_HPMS,g_rp_HPMS,g_mag_bgs,bp_mag_bgs,rp_mag_bgs,bp_rp_bgs,TIMESTAMP,M_G,DIST,SPEEED,TIME,FAC,YEARS AFTER,DATE,year
3.13E+18,Gaia EDR3 3133670712546995968,99.36835585,6.830110262,205.2651095,0.023948466,99.69421784,-16.29446106,20.76015899,-227.7417936,-255.4574058,0.08144568,0.08306082,0.1059513,0.09824479,0.079190925,1.0167159,342.23502,326082528,1.64E+18,0.001214349,99.36761703,0.08695194,6.829142532,0.09427289,3.13E+18,0.635263796,0.123238385,2.080061,0.57891728,0.10498245,1.997875939,0.08612668,1.0832413,16.568766,18.76552,15.1847,3.58082,2.1967545,1.3840656,17.495476,18.17741,16.695066,1.4823437,0.0035,13.15491938,0.001214349,342.23502,12.77384296,3649.669416,12.6,04-08-2028,2028
4.50E+18,Gaia EDR3 4504361215306704128,283.5182145,12.02084892,43.95324317,4.873665797,286.1472562,34.70545365,2.700435678,-85.36968205,-76.34305021,0.04518409,0.052961953,0.05901735,0.057937708,0.065390594,0.9635755,114.52617,1452993332,1.64E+18,0.001256456,283.5171523,0.15342113,12.02014225,0.18263434,4.50E+18,0.872956823,0.19959395,15.069454,-0.83550744,0.19141775,-15.04627493,0.21396734,1.0010009,16.613708,17.40771,15.738936,1.6687727,0.7940006,0.8747721,18.667557,19.460054,17.75392,1.7061348,0.0123,8.770877186,0.001256456,114.52617,39.49526645,3210.997273,44.28,01-04-2060,2060
5.73E+18,Gaia EDR3 5725637635495657856,119.5821138,-14.17880742,233.3259746,7.850580556,125.2940015,-34.06438658,11.83013974,-72.52214022,-79.2503554,0.08872349,0.07801246,0.13924158,0.14444041,0.11483134,0.96005636,107.42477,1116937156,1.64E+18,0.00068,119.5816662,0.09674327,-14.17933113,0.08817507,5.73E+18,0.12685858,0.15060598,2.108759,-1.74488125,0.1546749,1.184167925,0.13395706,1.0190363,18.461266,,,,,,18.555624,9000000000,9000000000,9000000000,0.0064,13.82621537,0.00068,107.42477,22.78804041,3560.631314,23.04,09-01-2039,2039
5.72E+18,Gaia EDR3 5716978813928621696,115.8274693,-18.23606643,235.0247663,2.693670073,122.0900283,-38.84168734,31.87900567,-56.23059298,-129.5706952,0.017440617,0.018709606,0.027238294,0.024521481,0.025660094,1.2736146,141.24605,1020769219,1.64E+18,0.001178964,115.8271127,0.010148333,-18.23719568,0.011164741,5.72E+18,0.223262229,0.016077237,2.175697,-1.31920558,0.01424437,1.730131456,0.01512192,1.0433376,14.866669,16.38144,13.634871,2.7465687,1.5147705,1.2317982,14.039358,14.28106,13.637298,0.6437626,0.0081,12.38419283,0.001178964,141.24605,30.04877234,3709.72498,29.16,20-02-2045,2045
3.44E+18,Gaia EDR3 3439055046340090624,95.68568187,32.58945116,180.6873123,8.740397763,94.85138376,9.245871017,6.904964417,75.05335363,-70.47763006,0.16740407,0.14664218,0.20384672,0.21081576,0.18359295,1.0109416,102.956795,1596983254,1.64E+18,0.000563,95.68616662,0.7553424,32.58906385,0.7265866,3.44E+18,1.660728437,0.96614784,2.3418183,-1.349013785,1.0125544,-1.914229442,0.79621315,1.2033505,18.29,20.015999,16.947718,3.0682812,1.7259979,1.3422832,20.077354,20.201433,19.02862,1.1728134,0.00583,12.48580722,0.000563,102.956795,19.68592748,3376.659945,20.988,21-12-2036,2036
4.14E+18,Gaia EDR3 4141024058818787328,255.5337778,-12.39039889,8.433717936,17.5291146,255.6401609,10.33065999,1.820892501,-42.54974975,-113.9218761,0.0375913,0.025101662,0.0398605,0.04631737,0.03460107,0.9715042,121.608696,544851172,1.64E+18,0.000572,255.5336174,0.115697235,-12.39094924,0.074659176,4.14E+18,0.307832345,0.1250543,2.3433278,-2.075372536,0.14451994,1.088124188,0.102972,0.9652437,15.576956,16.114862,14.805825,1.3090372,0.53790665,0.77113056,17.66385,9000000000,9000000000,9000000000,0.00453,6.878377537,0.000572,121.608696,16.93299959,3737.969005,16.308,18-04-2032,2032
2.92E+18,Gaia EDR3 2915187925218983296,86.04890884,-24.5537124,228.9448041,-25.06201139,84.63394588,-47.91942276,48.64585162,183.339144,-677.9373638,0.053319756,0.07041201,0.08309043,0.0708091,0.083578825,0.94848764,702.2908,1375348575,1.64E+18,0.001048782,86.04924865,0.08872483,-24.5547146,0.12885836,2.92E+18,0.398854084,0.14757104,2.1879654,1.503860967,0.1177697,1.589211863,0.15048109,1.0376819,16.944693,20.332048,15.379503,4.952545,3.3873558,1.5651894,18.649817,19.153057,17.979063,1.1739941,0.0015,15.37992205,0.001048782,702.2908,5.376142191,3584.094794,5.4,25-05-2021,2021
4.01E+18,Gaia EDR3 4005023880732264192,176.5759699,24.55788882,219.243966,75.13263652,166.6678548,21.08231662,6.851355215,-168.4216635,5.210926438,0.013156461,0.012829029,0.017192133,0.016137732,0.014437199,1.0502093,168.50226,928579769,1.64E+18,0.001273984,176.5746001,0.30191603,24.55815489,0.27632266,4.01E+18,0.935849894,0.39472112,19.862333,-11.87614534,0.4089289,-15.92072508,0.34011534,0.8924507,13.162559,13.891638,12.335498,1.55614,0.72907925,0.8270607,19.280901,19.992743,18.23688,1.7558632,0.0088,7.341441423,0.001273984,168.50226,27.21828419,3092.98684,31.68,29-08-2047,2047
5.59E+18,Gaia EDR3 5588464866914023168,115.4491444,-34.86711705,249.3303169,-5.826193002,127.9344733,-55.0049188,5.519537329,-91.87105909,58.26464755,0.057807725,0.068243966,0.080604866,0.07984845,0.087799475,0.9831565,108.78906,790977295,1.64E+18,0.000947,115.448178,0.06303989,-34.86659892,0.07464683,5.59E+18,0.015426976,0.0878537,2.0540574,-0.920187685,0.08751408,1.836411149,0.09595077,0.98203474,17.60728,19.229551,16.395136,2.8344154,1.6222706,1.2121449,17.791494,18.81933,16.8081,2.0112305,0.0099,11.31679337,0.000947,108.78906,31.33770988,3165.42524,35.64,13-08-2051,2051
4.06E+18,Gaia EDR3 4063202172023598464,270.64189,-27.10130102,3.476599394,-2.296248356,270.5725932,-3.663296037,3.672918304,77.75474566,-63.61304036,0.20377691,0.18680632,0.18531017,0.242405,0.18316574,0.92637223,100.46104,749242091,1.64E+18,0.000704,270.6424926,0.4388616,-27.10175657,0.40680364,4.06E+18,-1.169617004,0.48845363,2.3956082,-1.754605066,0.4939392,-1.631042458,0.35366675,1.1653248,18.480446,19.916252,17.113674,2.802578,1.4358063,1.3667717,19.416319,20.880571,17.672915,3.2076569,0.00736,11.30550234,0.000704,100.46104,25.22769026,3427.675307,26.496,24-06-2042,2042
4.66E+18,Gaia EDR3 4658066373882672384,81.43844297,-69.5105477,280.137544,-32.74575406,313.4336851,-85.65308857,7.440749821,48.21508906,-102.3300115,0.020886656,0.021912802,0.021458112,0.024405343,0.02859267,1.3623838,113.119965,1191866693,1.64E+18,0.000623,81.43868063,0.2153495,-69.51116485,0.35722384,4.66E+18,-1.041816705,0.27979076,2.4111798,1.934965497,0.25848904,1.43864403,0.41109964,1.0552655,14.593752,15.597321,13.546957,2.0503635,1.0035686,1.0467949,18.95302,9000000000,9000000000,9000000000,0.0058,8.951835513,0.000623,113.119965,19.82673881,3418.403243,20.88,12-11-2036,2036
3.24E+18,Gaia EDR3 3236414675382535424,83.13969927,3.892336382,200.1005848,-15.58420672,82.74261479,-19.37428213,3.924110332,2.773657201,-190.6324431,0.08547924,0.06749955,0.10692299,0.10253063,0.07490241,1.0084205,190.65262,1248873273,1.64E+18,0.001066049,83.13980922,0.060019054,3.891275992,0.047610268,3.24E+18,0.202671625,0.07639943,2.2520792,1.371698536,0.07246612,-1.786142243,0.05178624,0.9825018,17.474625,18.866459,16.316084,2.550375,1.3918343,1.1585407,16.94802,17.48379,16.258295,1.2254944,0.0056,10.44333105,0.001066049,190.65262,20.12968088,3594.585872,20.16,23-02-2036,2036
4.27E+18,Gaia EDR3 4270776768883003648,274.584482,-2.302670516,27.08060045,6.296113054,274.9093922,21.05851575,3.249760837,-113.6994965,-210.2624047,0.09043954,0.088288635,0.1116061,0.10237347,0.09022473,1.0056704,239.03526,1476660868,1.64E+18,0.001312474,274.5838588,0.2176221,-2.303825874,0.21246415,4.27E+18,0.681655264,0.27186504,2.4190989,-2.419072077,0.25137582,0.01138565,0.22279876,0.9726008,17.522293,18.731413,16.388058,2.3433552,1.2091198,1.1342354,19.023512,20.137508,17.936245,2.2012634,0.0055,10.08155,0.001312474,239.03526,19.76656666,3593.92121,19.8,15-10-2035,2035
5.95E+18,Gaia EDR3 5949895646309547648,262.3621643,-49.03762968,341.2604009,-8.049646985,264.4488802,-25.74542185,2.804122113,-18.80635008,-128.5264467,0.3619563,0.25346935,0.46187958,0.40374804,0.29173827,1.0170273,129.89507,758333712,1.64E+18,0.001122325,262.3618919,0.08944428,-49.0387377,0.070971996,5.95E+18,-0.08109954,0.11074014,2.4403918,2.43748859,0.116956405,-0.119003019,0.07786965,1.0605971,19.361897,19.997034,18.210348,1.786686,0.63513756,1.1515484,17.455263,17.73098,16.6691,1.0618801,0.0089,11.60088161,0.001122325,129.89507,31.10487565,3494.929848,32.04,07-01-2048,2048
3.16E+18,Gaia EDR3 3157333852039624448,103.45554,8.222203459,205.8709762,4.265298858,103.7660703,-14.57637609,8.356610683,57.70324744,-88.62535778,0.47021404,0.5077454,0.4355474,0.44760588,0.41706467,1.0593805,105.755,594522455,1.64E+18,0.00084,103.4559782,0.030141393,8.221483767,0.027709903,3.16E+18,0.480908775,0.030804174,2.2413821,-0.451718306,0.03317419,-2.195391585,0.027827155,0.9775943,19.092274,19.96152,17.448307,2.5132122,0.8692455,1.6439667,15.126241,15.546831,14.526623,1.0202084,0.00793,13.70242485,0.00084,105.755,28.5943927,3605.850277,28.548,12-07-2044,2044
4.20E+18,Gaia EDR3 4204009994748145536,284.3321015,-7.930423668,26.52465277,-4.908549816,284.6886171,14.78103783,4.49955459,24.22119518,-97.54624873,0.05342677,0.048762713,0.060730807,0.0628227,0.0616751,1.1296654,100.50839,1115224635,1.64E+18,0.00102066,284.332347,0.7842879,-7.931414953,0.83878803,4.20E+18,0.143723137,0.829173,2.4431171,-1.283736858,0.80200607,-2.078663191,0.81932557,1.0321401,16.25304,17.207985,14.886095,2.3218899,0.9549446,1.3669453,20.354427,21.225506,19.920639,1.3048668,0.01023,9.518887626,0.00102066,100.50839,36.55790328,3573.597583,36.828,20-10-2052,2052
6.17E+18,Gaia EDR3 6173789061619337216,209.6034375,-29.33946528,320.0245821,31.29958282,217.8980797,-16.15612811,1.970224144,-10.71925526,-100.8965571,0.09790535,0.09720429,0.11767452,0.12802477,0.13855754,0.9812747,101.46436,1808748955,1.64E+18,0.000673,209.6034744,0.20222923,-29.34013781,0.18978235,6.17E+18,1.392240643,0.2290149,17.552538,-17.41055139,0.24545941,-2.228064526,0.26565757,1.027448,17.4626,18.470173,16.415346,2.0548267,1.0075722,1.0472546,18.468958,19.697096,17.331863,2.3652325,0.0068,8.935178184,0.000673,101.46436,23.87833521,3511.519884,24.48,18-06-2040,2040
6.73E+18,Gaia EDR3 6734505975686720384,276.5891556,-35.1285263,358.7151687,-10.53750731,275.5020101,-11.81500798,16.09044158,45.29742829,-112.4482949,0.015382417,0.014391802,0.019502496,0.018090839,0.014548468,1.0820607,121.22903,617417964,1.64E+18,0.000988,276.5896124,0.1862484,-35.12944078,0.18493842,6.73E+18,0.31785809,0.25760776,2.275537,-0.517200541,0.22970459,-2.215981018,0.2315952,1.0892267,13.114354,14.259087,12.028318,2.2307682,1.1447325,1.0860357,18.370945,18.297361,17.185865,1.111496,0.0086,9.147193814,0.000988,121.22903,29.33950721,3411.570606,30.96,09-12-2046,2046
3.97E+18,Gaia EDR3 3972251154255547904,173.8830606,14.94978154,243.6956209,68.55418701,168.4069962,11.28757302,11.43309404,117.8139033,-63.34513282,0.05636401,0.06682963,0.06309346,0.074153915,0.083018005,0.90776014,133.76367,229200391,1.64E+18,0.001050263,173.8840382,0.039567433,14.9493223,0.035365276,3.97E+18,2.287141886,0.044944163,18.590866,-2.571765209,0.049579054,-18.41212372,0.04130649,1.0899962,16.438034,18.193708,15.165247,3.0284615,1.7556744,1.2727871,15.833922,16.69298,14.919097,1.7738829,0.0084,11.72885288,0.001050263,133.76367,28.26587219,3364.984785,30.24,21-03-2046,2046
4.69E+18,Gaia EDR3 4690570381390641152,15.05071871,-71.89809674,301.9656516,-45.21370522,314.6192564,-64.71112618,6.301628088,63.809797,79.9406048,0.06087592,0.06489099,0.06596909,0.07501762,0.08030583,1.0692214,102.28485,843758392,1.64E+18,0.000426,15.0510571,0.5046748,-71.89768408,0.5948383,4.69E+18,0.967356093,0.48281738,2.1250966,1.798761385,0.6318349,-1.13158851,0.8152202,1.0877264,17.257647,18.806404,16.007656,2.798748,1.5487576,1.2499905,20.257093,9000000000,9000000000,9000000000,0.0053,11.25491084,0.000426,102.28485,14.99342278,2828.947694,19.08,25-01-2035,2035
